Datum ;Zeit ;AT [°C];KT Ist [°C];KT Soll [°C];BR ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;Zubrp1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[Pa];PE1 Unterdruck Soll[Pa];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 Analog1[mV];PE1 Analog2[mV];
14.01.2015;07:23:19;7,8;52,3;60,0;1;48,5;33,9;18,9;18,0;0;0;52,3;70,0;321,1;494,2;22,95;80,00;42;33;79,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:24:19;7,8;52,2;60,0;1;48,4;33,8;19,0;18,0;0;0;52,2;70,0;327,7;541,5;24,61;80,00;42;32;80,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:25:19;7,8;52,7;60,0;1;45,8;33,8;19,0;18,0;0;0;52,7;70,0;335,9;581,2;26,30;80,00;42;33;80,7;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:26:19;7,8;53,4;60,0;1;43,4;33,8;19,0;18,0;0;0;53,4;70,0;345,7;614,6;28,00;80,00;42;33;80,8;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:27:19;7,8;54,2;60,0;1;41,7;33,8;19,0;18,0;0;0;54,2;70,0;360,6;643,1;29,64;80,00;42;33;80,3;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:28:19;7,8;55,1;60,0;1;40,5;33,8;19,0;18,0;0;0;55,1;70,0;375,0;667,3;31,29;80,00;42;32;80,9;80,0;4;1;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:29:19;7,8;56,2;60,0;1;39,6;33,8;19,0;18,0;0;0;56,2;70,0;391,9;687,7;32,86;80,00;42;32;81,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:30:19;7,8;57,2;60,0;1;38,9;33,8;19,0;18,0;0;0;57,2;70,0;407,6;705,0;34,32;80,00;42;33;80,5;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:31:19;7,8;58,3;60,0;1;38,2;33,8;19,0;18,0;0;0;58,3;70,0;428,7;719,6;34,32;80,00;42;33;79,9;80,0;4;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:32:19;7,8;59,5;8,0;0;37,7;8,0;19,0;8,0;0;0;59,5;8,0;448,1;8,0;0,00;0,00;40;32;81,5;80,0;5;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:33:19;7,8;60,7;8,0;0;37,2;8,0;19,0;8,0;0;0;60,7;8,0;448,4;8,0;0,00;0,00;35;30;82,5;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:34:19;7,8;61,6;8,0;0;36,8;8,0;19,0;8,0;0;0;61,6;8,0;416,9;8,0;0,00;0,00;31;30;82,0;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:35:19;7,8;62,5;8,0;0;36,4;8,0;19,0;8,0;0;0;62,5;8,0;385,2;8,0;0,00;0,00;26;30;89,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:36:19;7,8;63,2;8,0;0;36,0;8,0;19,0;8,0;0;0;63,2;8,0;355,6;8,0;0,00;0,00;22;30;95,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:37:19;7,7;63,9;8,0;0;35,6;8,0;19,0;8,0;0;0;63,9;8,0;328,3;8,0;0,00;0,00;18;30;92,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:38:19;7,7;64,4;8,0;0;35,2;8,0;19,0;8,0;0;0;64,4;8,0;303,9;8,0;0,00;0,00;13;30;108,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:39:19;7,7;64,8;8,0;0;34,8;8,0;19,0;8,0;0;0;64,8;8,0;282,6;8,0;0,00;0,00;0;30;130,1;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:40:19;7,7;65,2;8,0;0;34,4;8,0;19,0;8,0;0;0;65,2;8,0;264,6;8,0;0,00;0,00;0;30;134,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:41:19;7,7;65,5;8,0;0;34,0;8,0;19,0;8,0;0;0;65,5;8,0;247,4;8,0;0,00;0,00;0;30;134,4;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:42:19;7,7;65,8;8,0;0;33,7;8,0;19,0;8,0;0;0;65,8;8,0;231,8;8,0;0,00;0,00;0;30;134,2;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:43:19;7,7;66,0;8,0;0;33,4;8,0;19,0;8,0;0;0;66,0;8,0;218,1;8,0;0,00;0,00;0;30;134,3;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:44:19;7,7;66,2;8,0;0;33,1;8,0;19,0;8,0;0;0;66,2;8,0;206,1;8,0;0,00;0,00;0;30;134,7;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:45:19;7,7;66,3;8,0;0;32,9;8,0;19,0;8,0;0;0;66,3;8,0;195,2;8,0;0,00;0,00;0;30;134,6;80,0;5;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:46:19;7,6;66,5;8,0;0;32,6;8,0;19,0;8,0;0;0;66,5;8,0;185,7;8,0;0,00;0,00;0;0;94,6;80,0;99;0;0;0;0;0;100;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:47:19;7,6;66,7;8,0;0;32,3;8,0;19,0;8,0;0;0;66,7;8,0;178,3;8,0;0,00;0,00;0;0;54,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:48:19;7,6;66,8;8,0;0;32,1;8,0;19,0;8,0;0;0;66,8;8,0;172,1;8,0;0,00;0,00;0;0;53,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:49:19;7,6;66,9;8,0;0;31,9;8,0;18,9;8,0;0;0;66,9;8,0;166,1;8,0;0,00;0,00;0;0;52,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:50:19;7,6;67,0;8,0;0;31,6;8,0;18,9;8,0;0;0;67,0;8,0;160,6;8,0;0,00;0,00;0;0;52,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:51:19;7,6;67,1;8,0;0;31,4;8,0;18,9;8,0;0;0;67,1;8,0;155,3;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:52:19;7,6;67,1;8,0;0;31,2;8,0;18,9;8,0;0;0;67,1;8,0;150,4;8,0;0,00;0,00;0;0;52,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:53:19;7,6;67,2;8,0;0;31,1;8,0;18,9;8,0;0;0;67,2;8,0;145,8;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:54:19;7,6;67,2;8,0;0;30,9;8,0;18,9;8,0;0;0;67,2;8,0;141,5;8,0;0,00;0,00;0;0;52,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:55:19;7,5;67,3;8,0;0;30,7;8,0;18,9;8,0;0;0;67,3;8,0;137,5;8,0;0,00;0,00;0;0;51,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:56:19;7,5;67,4;8,0;0;30,6;8,0;18,8;8,0;0;0;67,4;8,0;133,8;8,0;0,00;0,00;0;0;51,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:57:19;7,5;67,4;8,0;0;30,5;8,0;18,8;8,0;0;0;67,4;8,0;130,2;8,0;0,00;0,00;0;0;51,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:58:19;7,5;67,4;8,0;0;30,3;8,0;18,8;8,0;0;0;67,4;8,0;126,9;8,0;0,00;0,00;0;0;51,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;07:59:19;7,5;67,5;8,0;0;30,2;8,0;18,8;8,0;0;0;67,5;8,0;123,9;8,0;0,00;0,00;0;0;50,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:00:19;7,5;67,5;8,0;0;30,1;8,0;18,8;8,0;0;0;67,5;8,0;121,0;8,0;0,00;0,00;0;0;51,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:01:19;7,5;67,5;8,0;0;29,9;8,0;18,8;8,0;0;0;67,5;8,0;118,3;8,0;0,00;0,00;0;0;50,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:02:19;7,5;67,5;8,0;0;29,8;8,0;18,8;8,0;0;0;67,5;8,0;115,8;8,0;0,00;0,00;0;0;50,8;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:03:19;7,5;67,5;8,0;0;29,7;8,0;18,8;8,0;0;0;67,5;8,0;113,4;8,0;0,00;0,00;0;0;50,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:04:19;7,4;67,5;8,0;0;29,6;8,0;18,7;8,0;0;0;67,5;8,0;111,1;8,0;0,00;0,00;0;0;51,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:05:19;7,4;67,5;8,0;0;29,5;8,0;18,7;8,0;0;0;67,5;8,0;109,0;8,0;0,00;0,00;0;0;50,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:06:19;7,4;67,5;8,0;0;29,4;8,0;18,7;8,0;0;0;67,5;8,0;107,0;8,0;0,00;0,00;0;0;50,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:07:19;7,4;67,5;8,0;0;29,3;8,0;18,7;8,0;0;0;67,5;8,0;105,0;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:08:19;7,4;67,5;8,0;0;29,2;8,0;18,7;8,0;0;0;67,5;8,0;103,2;8,0;0,00;0,00;0;0;50,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:09:19;7,4;67,5;8,0;0;29,1;8,0;18,7;8,0;0;0;67,5;8,0;101,5;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:10:19;7,4;67,5;8,0;0;29,0;8,0;18,7;8,0;0;0;67,5;8,0;99,9;8,0;0,00;0,00;0;0;50,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:11:19;7,4;67,5;8,0;0;28,8;8,0;18,7;8,0;0;0;67,5;8,0;98,4;8,0;0,00;0,00;0;0;50,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:12:19;7,4;67,4;8,0;0;28,7;8,0;18,7;8,0;0;0;67,4;8,0;97,0;8,0;0,00;0,00;0;0;49,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:13:19;7,4;67,4;8,0;0;28,6;8,0;18,7;8,0;0;0;67,4;8,0;95,6;8,0;0,00;0,00;0;0;50,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:14:19;7,3;67,4;8,0;0;28,5;8,0;18,7;8,0;0;0;67,4;8,0;94,3;8,0;0,00;0,00;0;0;50,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:15:19;7,3;67,4;8,0;0;28,3;8,0;18,7;8,0;0;0;67,4;8,0;93,0;8,0;0,00;0,00;0;0;50,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:16:19;7,3;67,4;8,0;0;28,2;8,0;18,6;8,0;0;0;67,4;8,0;91,9;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:17:19;7,3;67,3;8,0;0;28,1;8,0;18,6;8,0;0;0;67,3;8,0;90,8;8,0;0,00;0,00;0;0;49,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:18:19;7,3;67,3;8,0;0;28,0;8,0;18,6;8,0;0;0;67,3;8,0;89,7;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:19:19;7,3;67,2;8,0;0;27,9;8,0;18,6;8,0;0;0;67,2;8,0;88,7;8,0;0,00;0,00;0;0;50,4;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:20:19;7,3;67,2;8,0;0;27,8;8,0;18,6;8,0;0;0;67,2;8,0;87,8;8,0;0,00;0,00;0;0;49,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:21:19;7,3;67,2;8,0;0;27,7;8,0;18,6;8,0;0;0;67,2;8,0;86,9;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:22:19;7,3;67,1;8,0;0;27,6;8,0;18,6;8,0;0;0;67,1;8,0;86,0;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:23:19;7,3;67,1;8,0;0;27,4;8,0;18,6;8,0;0;0;67,1;8,0;85,3;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:24:19;7,3;67,1;8,0;0;27,3;8,0;18,6;8,0;0;0;67,1;8,0;84,4;8,0;0,00;0,00;0;0;50,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:25:19;7,3;67,0;8,0;0;27,2;8,0;18,6;8,0;0;0;67,0;8,0;83,7;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:26:19;7,3;67,0;8,0;0;27,2;8,0;18,5;8,0;0;0;67,0;8,0;82,9;8,0;0,00;0,00;0;0;50,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:27:19;7,3;67,0;8,0;0;27,1;8,0;18,5;8,0;0;0;67,0;8,0;82,2;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:28:19;7,3;66,9;8,0;0;27,0;8,0;18,5;8,0;0;0;66,9;8,0;81,6;8,0;0,00;0,00;0;0;49,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:29:19;7,3;66,9;8,0;0;26,8;8,0;18,5;8,0;0;0;66,9;8,0;80,9;8,0;0,00;0,00;0;0;50,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:30:19;7,3;66,9;8,0;0;26,7;8,0;18,5;8,0;0;0;66,9;8,0;80,3;8,0;0,00;0,00;0;0;49,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:31:19;7,3;66,8;8,0;0;26,6;8,0;18,5;8,0;0;0;66,8;8,0;79,8;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:32:19;7,2;66,7;8,0;0;26,6;8,0;18,5;8,0;0;0;66,7;8,0;79,1;8,0;0,00;0,00;0;0;49,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:33:19;7,2;66,7;8,0;0;26,5;8,0;18,5;8,0;0;0;66,7;8,0;78,6;8,0;0,00;0,00;0;0;52,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:34:19;7,2;66,7;8,0;0;26,4;8,0;18,5;8,0;0;0;66,7;8,0;78,0;8,0;0,00;0,00;0;0;51,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:35:19;7,2;66,6;8,0;0;26,3;8,0;18,5;8,0;0;0;66,6;8,0;77,5;8,0;0,00;0,00;0;0;50,8;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:36:19;7,2;66,6;8,0;0;26,2;8,0;18,5;8,0;0;0;66,6;8,0;77,0;8,0;0,00;0,00;0;0;49,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:37:19;7,2;66,5;8,0;0;26,1;8,0;18,5;8,0;0;0;66,5;8,0;76,5;8,0;0,00;0,00;0;0;50,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:38:19;7,2;66,5;8,0;0;26,1;8,0;18,5;8,0;0;0;66,5;8,0;76,1;8,0;0,00;0,00;0;0;51,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:39:19;7,2;66,4;8,0;0;26,0;8,0;18,5;8,0;0;0;66,4;8,0;75,7;8,0;0,00;0,00;0;0;51,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:40:19;7,2;66,4;8,0;0;25,9;8,0;18,5;8,0;0;0;66,4;8,0;75,2;8,0;0,00;0,00;0;0;51,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:41:19;7,2;66,3;8,0;0;25,9;8,0;18,5;8,0;0;0;66,3;8,0;74,8;8,0;0,00;0,00;0;0;50,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:42:19;7,2;66,3;8,0;0;25,8;8,0;18,4;8,0;0;0;66,3;8,0;74,4;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:43:19;7,2;66,2;8,0;0;25,7;8,0;18,4;8,0;0;0;66,2;8,0;74,0;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:44:19;7,2;66,2;8,0;0;25,7;8,0;18,4;8,0;0;0;66,2;8,0;73,7;8,0;0,00;0,00;0;0;50,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:45:19;7,2;66,1;8,0;0;25,6;8,0;18,4;8,0;0;0;66,1;8,0;73,4;8,0;0,00;0,00;0;0;53,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:46:19;7,2;66,1;8,0;0;25,5;8,0;18,4;8,0;0;0;66,1;8,0;73,0;8,0;0,00;0,00;0;0;51,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:47:19;7,2;66,1;8,0;0;25,5;8,0;18,4;8,0;0;0;66,1;8,0;72,7;8,0;0,00;0,00;0;0;51,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:48:19;7,2;66,0;8,0;0;25,4;8,0;18,4;8,0;0;0;66,0;8,0;72,4;8,0;0,00;0,00;0;0;50,7;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:49:19;7,2;66,0;8,0;0;25,4;8,0;18,4;8,0;0;0;66,0;8,0;72,1;8,0;0,00;0,00;0;0;51,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:50:19;7,2;65,9;8,0;0;25,4;8,0;18,4;8,0;0;0;65,9;8,0;71,8;8,0;0,00;0,00;0;0;51,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:51:19;7,2;65,8;8,0;0;25,3;8,0;18,4;8,0;0;0;65,8;8,0;71,5;8,0;0,00;0,00;0;0;50,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:52:19;7,2;65,8;8,0;0;25,3;8,0;18,4;8,0;0;0;65,8;8,0;71,2;8,0;0,00;0,00;0;0;51,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:53:19;7,2;65,8;8,0;0;25,2;8,0;18,3;8,0;0;0;65,8;8,0;71,0;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:54:19;7,3;65,7;8,0;0;25,2;8,0;18,3;8,0;0;0;65,7;8,0;70,8;8,0;0,00;0,00;0;0;49,6;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:55:19;7,3;65,7;8,0;0;25,1;8,0;18,3;8,0;0;0;65,7;8,0;70,5;8,0;0,00;0,00;0;0;52,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:56:19;7,3;65,6;8,0;0;25,1;8,0;18,3;8,0;0;0;65,6;8,0;70,2;8,0;0,00;0,00;0;0;50,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:57:19;7,3;65,6;8,0;0;25,1;8,0;18,3;8,0;0;0;65,6;8,0;70,0;8,0;0,00;0,00;0;0;49,3;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:58:19;7,3;65,5;8,0;0;25,0;8,0;18,3;8,0;0;0;65,5;8,0;69,8;8,0;0,00;0,00;0;0;50,5;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;08:59:19;7,3;65,5;8,0;0;25,0;8,0;18,3;8,0;0;0;65,5;8,0;69,7;8,0;0,00;0,00;0;0;50,8;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:00:19;7,3;65,4;8,0;0;25,0;8,0;18,3;8,0;0;0;65,4;8,0;69,5;8,0;0,00;0,00;0;0;50,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:01:19;7,3;65,4;8,0;0;24,9;8,0;18,3;8,0;0;0;65,4;8,0;69,3;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:02:19;7,3;65,4;8,0;0;24,9;8,0;18,3;8,0;0;0;65,4;8,0;69,1;8,0;0,00;0,00;0;0;50,9;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:03:19;7,3;65,3;8,0;0;24,9;8,0;18,3;8,0;0;0;65,3;8,0;68,9;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:04:19;7,3;65,2;8,0;0;24,9;8,0;18,3;8,0;0;0;65,2;8,0;68,7;8,0;0,00;0,00;0;0;50,0;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:05:19;7,3;65,2;8,0;0;24,8;8,0;18,3;8,0;0;0;65,2;8,0;68,6;8,0;0,00;0,00;0;0;49,1;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
14.01.2015;09:06:19;7,3;65,1;8,0;0;24,8;8,0;18,3;8,0;0;0;65,1;8,0;68,4;8,0;0,00;0,00;0;0;50,2;80,0;99;0;0;0;0;0;0;0;0;0;0;0;3276,6;3276,6;0;3276,6;3276,6;
